Protein	Protein ID	Entry Name	Gene	Protein Length	Coverage	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Spectral Count	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Spectral Count	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Spectral Count	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Spectral Count	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Spectral Count	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Spectral Count	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Unique Spectral Count	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Unique Spectral Count	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Unique Spectral Count	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Unique Spectral Count	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Unique Spectral Count	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Unique Spectral Count	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Total Spectral Count	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Total Spectral Count	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Total Spectral Count	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Total Spectral Count	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Total Spectral Count	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Total Spectral Count	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Intensity	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Unique Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Unique Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Unique Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Unique Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Unique Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Unique Intensity	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Total Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Total Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Total Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Total Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Total Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Total Intensity	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 MaxLFQ Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 MaxLFQ Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 MaxLFQ Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 MaxLFQ Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 MaxLFQ Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 MaxLFQ Intensity	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 MaxLFQ Unique Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 MaxLFQ Unique Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 MaxLFQ Unique Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 MaxLFQ Unique Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 MaxLFQ Unique Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 MaxLFQ Unique Intensity	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 MaxLFQ Total Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 MaxLFQ Total Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 MaxLFQ Total Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 MaxLFQ Total Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 MaxLFQ Total Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 MaxLFQ Total Intensity	Indistinguishable Proteins
sp|P53794|SC5A3_HUMAN	P53794	SC5A3_HUMAN	SLC5A3	718	1.90	Homo sapiens OX=9606	1:Experimental evidence at protein level	Sodium/myo-inositol cotransporter	0.9886	0.9990	2	3	3	3	3	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P55036|PSMD4_HUMAN	P55036	PSMD4_HUMAN	PSMD4	377	7.40	Homo sapiens OX=9606	1:Experimental evidence at protein level	26S proteasome non-ATPase regulatory subunit 4	0.9886	0.9990	1	3	3	3	0	0	3	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P58546|MTPN_HUMAN	P58546	MTPN_HUMAN	MTPN	118	14.40	Homo sapiens OX=9606	1:Experimental evidence at protein level	Myotrophin	0.9886	0.9990	1	5	5	5	3	0	0	0	0	2	3	0	0	0	0	2	3	0	0	0	0	2	81360.11	0.0	0.0	0.0	0.0	87879.77	81360.11	0.0	0.0	0.0	0.0	87879.77	81360.11	0.0	0.0	0.0	0.0	87879.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P59768|GBG2_HUMAN	P59768	GBG2_HUMAN	GNG2	71	22.50	Homo sapiens OX=9606	1:Experimental evidence at protein level	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2	0.9886	0.9990	1	8	8	8	7	0	0	0	0	1	7	0	0	0	0	1	7	0	0	0	0	1	42392.348	0.0	0.0	0.0	0.0	33871.01	42392.348	0.0	0.0	0.0	0.0	33871.01	42392.348	0.0	0.0	0.0	0.0	33871.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P61081|UBC12_HUMAN	P61081	UBC12_HUMAN	UBE2M	183	6.00	Homo sapiens OX=9606	1:Experimental evidence at protein level	NEDD8-conjugating enzyme Ubc12	0.9886	0.9990	2	2	2	2	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P61221|ABCE1_HUMAN	P61221	ABCE1_HUMAN	ABCE1	599	2.70	Homo sapiens OX=9606	1:Experimental evidence at protein level	ATP-binding cassette sub-family E member 1	0.9886	0.9990	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P61960|UFM1_HUMAN	P61960	UFM1_HUMAN	UFM1	85	32.90	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ubiquitin-fold modifier 1	0.9886	0.9990	1	11	11	11	2	2	3	2	0	2	2	2	3	2	0	2	2	2	3	2	0	2	43437.047	0.0	58385.13	69049.34	0.0	49018.14	43437.047	0.0	58385.13	69049.34	0.0	49018.14	43437.047	0.0	58385.13	69049.34	0.0	49018.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62841|RS15_HUMAN	P62841	RS15_HUMAN	RPS15	145	13.10	Homo sapiens OX=9606	1:Experimental evidence at protein level	40S ribosomal protein S15	0.9886	0.9990	1	5	5	5	4	0	0	0	0	1	4	0	0	0	0	1	4	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62861|RS30_HUMAN	P62861	RS30_HUMAN	FAU	59	16.90	Homo sapiens OX=9606	1:Experimental evidence at protein level	40S ribosomal protein S30	0.9886	0.9990	1	4	4	4	4	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62995|TRA2B_HUMAN	P62995	TRA2B_HUMAN	TRA2B	288	5.60	Homo sapiens OX=9606	1:Experimental evidence at protein level	Transformer-2 protein homolog beta	0.9886	0.9990	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P63027|VAMP2_HUMAN	P63027	VAMP2_HUMAN	VAMP2	116	17.00	Homo sapiens OX=9606	1:Experimental evidence at protein level	Vesicle-associated membrane protein 2	0.9886	0.9990	1	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|Q15836|VAMP3_HUMAN
sp|P78347|GTF2I_HUMAN	P78347	GTF2I_HUMAN	GTF2I	998	2.00	Homo sapiens OX=9606	1:Experimental evidence at protein level	General transcription factor II-I	0.9886	0.9990	1	3	3	3	1	0	2	0	0	0	1	0	2	0	0	0	1	0	2	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P81605|DCD_HUMAN	P81605	DCD_HUMAN	DCD	110	10.00	Homo sapiens OX=9606	1:Experimental evidence at protein level	Dermcidin	0.9886	0.9990	1	5	5	5	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P98171|RHG04_HUMAN	P98171	RHG04_HUMAN	ARHGAP4	946	1.70	Homo sapiens OX=9606	1:Experimental evidence at protein level	Rho GTPase-activating protein 4	0.9886	0.9990	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q00169|PIPNA_HUMAN	Q00169	PIPNA_HUMAN	PITPNA	270	8.50	Homo sapiens OX=9606	1:Experimental evidence at protein level	Phosphatidylinositol transfer protein alpha isoform	0.9886	0.9990	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q02094|RHAG_HUMAN	Q02094	RHAG_HUMAN	RHAG	409	2.20	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ammonium transporter Rh type A	0.9886	0.9990	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q02790|FKBP4_HUMAN	Q02790	FKBP4_HUMAN	FKBP4	459	4.60	Homo sapiens OX=9606	1:Experimental evidence at protein level	Peptidyl-prolyl cis-trans isomerase FKBP4	0.9886	0.9990	2	3	3	3	3	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q04756|HGFA_HUMAN	Q04756	HGFA_HUMAN	HGFAC	655	1.80	Homo sapiens OX=9606	1:Experimental evidence at protein level	Hepatocyte growth factor activator	0.9886	0.9990	1	2	2	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q04941|PLP2_HUMAN	Q04941	PLP2_HUMAN	PLP2	152	8.60	Homo sapiens OX=9606	1:Experimental evidence at protein level	Proteolipid protein 2	0.9886	0.9990	1	2	2	2	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q07960|RHG01_HUMAN	Q07960	RHG01_HUMAN	ARHGAP1	439	4.60	Homo sapiens OX=9606	1:Experimental evidence at protein level	Rho GTPase-activating protein 1	0.9886	0.9990	1	2	2	2	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	12703.458	0.0	22619.941	0.0	0.0	0.0	12703.458	0.0	22619.941	0.0	0.0	0.0	12703.458	0.0	22619.941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q09161|NCBP1_HUMAN	Q09161	NCBP1_HUMAN	NCBP1	790	2.80	Homo sapiens OX=9606	1:Experimental evidence at protein level	Nuclear cap-binding protein subunit 1	0.9886	0.9990	1	2	2	2	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	5594.3706	0.0	20695.057	0.0	0.0	0.0	5594.3706	0.0	20695.057	0.0	0.0	0.0	5594.3706	0.0	20695.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q12797|ASPH_HUMAN	Q12797	ASPH_HUMAN	ASPH	758	2.80	Homo sapiens OX=9606	1:Experimental evidence at protein level	Aspartyl/asparaginyl beta-hydroxylase	0.9886	0.9990	1	3	3	3	1	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0	0	1	24124.83	0.0	23265.422	0.0	0.0	45768.117	24124.83	0.0	23265.422	0.0	0.0	45768.117	24124.83	0.0	23265.422	0.0	0.0	45768.117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q12913|PTPRJ_HUMAN	Q12913	PTPRJ_HUMAN	PTPRJ	1337	1.00	Homo sapiens OX=9606	1:Experimental evidence at protein level	Receptor-type tyrosine-protein phosphatase eta	0.9886	0.9990	2	4	4	4	1	0	0	0	0	3	1	0	0	0	0	3	1	0	0	0	0	3	15159.059	0.0	0.0	0.0	0.0	58541.965	15159.059	0.0	0.0	0.0	0.0	58541.965	15159.059	0.0	0.0	0.0	0.0	58541.965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q12996|CSTF3_HUMAN	Q12996	CSTF3_HUMAN	CSTF3	717	2.60	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cleavage stimulation factor subunit 3	0.9886	0.9990	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q13151|ROA0_HUMAN	Q13151	ROA0_HUMAN	HNRNPA0	305	5.20	Homo sapiens OX=9606	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoprotein A0	0.9886	0.9990	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q13492|PICAL_HUMAN	Q13492	PICAL_HUMAN	PICALM	652	3.10	Homo sapiens OX=9606	1:Experimental evidence at protein level	Phosphatidylinositol-binding clathrin assembly protein	0.9886	0.9990	1	3	3	3	2	0	1	0	0	0	2	0	1	0	0	0	2	0	1	0	0	0	41844.53	0.0	24667.932	0.0	0.0	0.0	41844.53	0.0	24667.932	0.0	0.0	0.0	41844.53	0.0	24667.932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q14108|SCRB2_HUMAN	Q14108	SCRB2_HUMAN	SCARB2	478	2.10	Homo sapiens OX=9606	1:Experimental evidence at protein level	Lysosome membrane protein 2	0.9886	0.9990	1	2	2	2	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q14118|DAG1_HUMAN	Q14118	DAG1_HUMAN	DAG1	895	1.20	Homo sapiens OX=9606	1:Experimental evidence at protein level	Dystroglycan 1	0.9886	0.9990	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q14137|BOP1_HUMAN	Q14137	BOP1_HUMAN	BOP1	746	3.40	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ribosome biogenesis protein BOP1	0.9886	0.9990	1	5	5	5	1	0	4	0	0	0	1	0	4	0	0	0	1	0	4	0	0	0	15666.541	0.0	23606.102	0.0	0.0	0.0	15666.541	0.0	23606.102	0.0	0.0	0.0	15666.541	0.0	23606.102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q14258|TRI25_HUMAN	Q14258	TRI25_HUMAN	TRIM25	630	1.90	Homo sapiens OX=9606	1:Experimental evidence at protein level	E3 ubiquitin/ISG15 ligase TRIM25	0.9886	0.9990	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q14444|CAPR1_HUMAN	Q14444	CAPR1_HUMAN	CAPRIN1	709	6.30	Homo sapiens OX=9606	1:Experimental evidence at protein level	Caprin-1	0.9886	0.9990	1	5	5	5	2	0	3	0	0	0	2	0	3	0	0	0	2	0	3	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q14761|PTCA_HUMAN	Q14761	PTCA_HUMAN	PTPRCAP	206	5.80	Homo sapiens OX=9606	1:Experimental evidence at protein level	Protein tyrosine phosphatase receptor type C-associated protein	0.9886	0.9990	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15056|IF4H_HUMAN	Q15056	IF4H_HUMAN	EIF4H	248	5.20	Homo sapiens OX=9606	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 4H	0.9886	0.9990	1	4	4	4	3	0	0	0	0	1	3	0	0	0	0	1	3	0	0	0	0	1	27452.695	0.0	0.0	0.0	0.0	64623.746	27452.695	0.0	0.0	0.0	0.0	64623.746	27452.695	0.0	0.0	0.0	0.0	64623.746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15393|SF3B3_HUMAN	Q15393	SF3B3_HUMAN	SF3B3	1217	1.40	Homo sapiens OX=9606	1:Experimental evidence at protein level	Splicing factor 3B subunit 3	0.9886	0.9990	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15599|NHRF2_HUMAN	Q15599	NHRF2_HUMAN	SLC9A3R2	337	3.90	Homo sapiens OX=9606	1:Experimental evidence at protein level	Na(+)/H(+) exchange regulatory cofactor NHE-RF2	0.9886	0.9990	1	2	2	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q16401|PSMD5_HUMAN	Q16401	PSMD5_HUMAN	PSMD5	504	3.80	Homo sapiens OX=9606	1:Experimental evidence at protein level	26S proteasome non-ATPase regulatory subunit 5	0.9886	0.9990	1	4	4	4	2	0	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	31832.947	0.0	21231.766	0.0	0.0	0.0	31832.947	0.0	21231.766	0.0	0.0	0.0	31832.947	0.0	21231.766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q16881|TRXR1_HUMAN	Q16881	TRXR1_HUMAN	TXNRD1	649	3.50	Homo sapiens OX=9606	1:Experimental evidence at protein level	Thioredoxin reductase 1, cytoplasmic	0.9886	0.9990	1	4	4	4	3	0	1	0	0	0	3	0	1	0	0	0	3	0	1	0	0	0	17943.508	0.0	58407.727	0.0	0.0	0.0	17943.508	0.0	58407.727	0.0	0.0	0.0	17943.508	0.0	58407.727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q32P28|P3H1_HUMAN	Q32P28	P3H1_HUMAN	P3H1	736	2.00	Homo sapiens OX=9606	1:Experimental evidence at protein level	Prolyl 3-hydroxylase 1	0.9886	0.9990	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q3ZCW2|LEGL_HUMAN	Q3ZCW2	LEGL_HUMAN	LGALSL	172	6.40	Homo sapiens OX=9606	1:Experimental evidence at protein level	Galectin-related protein	0.9886	0.9990	1	3	3	3	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
